ShootingTotal,PassingTotal,PaceTotal,DefendingTotal,DribblingTotal,PhysicalityTotal
42,54,73,53,56,67
52,61,65,51,62,51
60,53,67,40,64,54
30,53,69,54,60,61
43,54,61,59,57,61
50,59,62,43,67,52
51,56,75,29,64,40
33,52,66,57,63,66
33,55,65,55,56,62
29,42,61,59,46,64
58,59,67,52,62,63
53,49,90,24,66,63
45,43,53,56,37,79
58,46,67,27,53,72
48,54,47,58,61,60
56,56,61,57,62,58
59,50,86,29,61,60
60,60,58,33,65,41
24,37,54,61,32,66
47,58,71,45,66,53
58,49,67,31,63,54
58,57,61,45,61,59
54,56,60,26,63,58
51,59,67,54,62,62
57,53,62,40,66,54
38,55,70,56,55,60
54,57,70,53,59,55
59,63,66,33,65,58
33,51,67,56,57,56
48,62,58,46,65,55
60,57,71,35,63,50
60,41,82,23,62,54
62,62,58,38,61,59
55,56,59,56,64,61
61,61,62,34,62,60
59,62,65,33,59,60
60,50,59,34,62,55
33,48,55,60,50,65
47,59,66,53,62,68
45,59,60,54,60,63
62,51,79,28,61,59
48,53,74,54,64,47
49,50,88,30,62,44
35,49,69,58,49,72
31,48,77,56,50,59
60,57,60,42,60,58
43,57,67,53,61,54
55,48,82,31,61,47
64,41,60,24,56,53
61,57,59,24,64,54
58,57,67,30,62,42
53,59,47,44,63,64
31,41,65,60,57,53
60,55,66,25,65,54
60,48,69,24,64,64
43,52,75,46,63,52
58,50,79,25,64,58
48,63,68,45,64,51
62,58,65,18,62,59
58,45,74,21,61,60
56,60,65,44,62,60
47,57,72,34,66,59
60,52,66,25,58,66
44,52,65,56,55,67
56,57,60,35,60,54
31,44,76,60,51,58
54,58,45,60,52,66
30,44,32,61,47,72
60,53,73,30,63,52
59,45,74,23,56,55
34,47,68,57,54,59
58,58,62,50,60,55
57,56,60,41,60,61
51,55,66,54,57,67
28,46,69,58,52,67
29,36,61,61,36,65
27,46,76,55,50,53
50,55,61,36,66,49
44,57,68,42,59,54
43,55,72,55,61,50
29,36,59,62,40,55
50,64,63,44,59,49
51,56,69,47,59,52
54,57,60,22,63,58
59,56,78,50,60,62
36,37,58,62,58,50
29,47,61,57,56,63
38,52,69,55,57,56
50,60,66,49,56,58
49,52,82,23,62,41
58,49,69,28,58,65
35,49,62,58,45,64
53,53,66,57,68,50
42,57,56,55,60,58
44,56,53,55,52,62
49,56,63,23,55,47
43,56,76,51,57,66
56,51,72,30,62,48
33,46,84,53,53,64
55,58,68,61,58,63
32,33,63,61,38,57
57,57,62,32,61,56
48,48,66,57,55,57
53,47,59,59,49,62
37,46,60,56,61,55
35,48,63,60,48,64
45,60,66,35,63,49
33,42,66,59,47,68
33,42,68,58,58,66
57,55,64,40,62,49
50,55,57,57,60,58
59,56,61,52,60,56
33,49,73,54,56,65
56,53,66,49,62,66
32,30,56,60,32,69
48,54,71,33,65,43
34,38,63,57,58,66
57,50,77,25,66,52
57,60,60,51,63,56
50,57,63,54,62,51
24,43,55,61,51,61
60,57,62,28,63,58
61,50,70,20,62,46
37,46,71,57,53,66
56,46,67,19,59,64
52,57,73,34,61,34
31,38,55,59,42,65
42,57,64,59,61,52
61,43,74,26,64,46
45,51,76,57,52,70
51,59,67,37,62,57
55,49,68,45,59,63
58,41,86,34,59,67
49,52,78,27,64,44
58,64,62,24,61,53
51,53,68,33,57,43
60,40,58,28,56,59
58,53,84,23,61,61
52,51,62,45,59,60
28,46,71,56,56,55
35,46,67,57,55,67
58,56,60,24,60,55
57,60,64,47,62,51
57,48,71,20,59,58
56,41,73,20,60,57
42,57,60,54,61,61
52,59,67,48,60,54
52,54,64,44,63,56
56,58,71,47,59,56
34,37,63,60,54,56
50,58,66,48,70,45
24,41,70,58,35,69
30,45,66,55,53,56
35,47,60,60,44,61
57,52,65,60,59,50
53,53,72,30,63,46
29,54,61,53,55,57
56,48,69,20,59,57
28,37,57,59,48,63
55,55,69,30,60,57
58,53,76,29,62,44
30,42,59,58,40,70
53,60,63,54,58,55
29,46,61,59,54,59
59,40,75,18,55,55
52,60,67,52,60,62
58,60,54,40,63,59
50,58,65,37,62,56
52,53,70,24,58,54
52,47,76,34,66,58
48,59,71,34,67,56
55,42,77,30,62,59
31,48,45,56,54,64
57,61,61,33,63,59
60,47,69,24,59,51
40,55,60,54,60,62
50,56,70,42,61,47
59,60,57,34,58,57
55,60,62,47,62,53
46,55,66,56,56,66
60,44,63,36,56,67
37,48,63,60,48,71
33,48,72,54,55,56
55,58,36,54,60,44
59,44,78,38,61,60
45,55,73,37,63,56
50,52,67,42,64,53
28,38,49,59,41,69
57,58,58,23,60,55
45,56,66,57,60,66
58,62,59,22,60,59
26,37,58,62,36,63
53,52,72,28,64,46
59,48,65,21,55,62
52,49,75,54,61,60
53,53,66,30,62,69
50,53,79,39,59,60
57,43,74,23,61,61
48,55,68,50,64,46
26,51,62,59,42,60
44,49,34,57,49,68
46,56,65,29,61,54
57,57,73,32,61,46
58,46,80,23,58,56
56,55,66,41,60,55
51,58,53,57,55,69
56,43,76,24,59,69
48,55,66,59,60,66
56,56,71,47,58,59
30,49,70,53,55,68
49,55,84,50,63,54
55,50,80,25,63,71
28,41,55,63,43,54
40,61,61,60,60,60
48,58,60,58,57,58
31,39,66,57,50,71
32,44,59,58,48,66
57,45,72,25,61,72
58,61,60,25,62,60
33,38,63,62,38,50
63,44,75,17,65,43
43,59,66,49,59,56
59,42,65,24,57,49
58,39,76,20,62,51
44,44,79,52,54,61
59,53,58,45,58,60
59,44,54,19,58,67
44,55,76,53,67,51
54,54,62,38,59,49
32,37,62,62,40,58
62,47,77,21,53,48
29,43,61,60,45,59
57,59,62,30,62,57
33,45,64,59,53,62
56,47,74,21,63,56
33,39,64,61,57,61
58,50,72,19,58,56
50,57,70,41,63,57
54,53,78,56,62,70
57,63,62,27,60,56
29,34,61,58,38,66
61,60,70,25,54,55
36,48,76,53,54,58
64,55,66,22,60,45
55,54,75,24,61,60
53,54,70,21,61,46
56,59,59,49,59,62
59,56,61,36,61,57
40,53,54,58,56,63
33,43,53,60,43,61
36,47,67,56,56,63
64,64,56,19,61,57
31,39,62,60,41,69
31,39,62,60,46,63
51,55,69,34,61,49
30,45,59,59,52,64
56,54,61,41,60,58
57,51,71,31,60,63
50,62,63,49,61,50
58,45,71,20,57,64
55,60,67,53,58,64
52,60,67,52,60,60
46,60,62,40,63,41
28,40,61,58,42,67
35,45,74,55,54,61
56,62,60,23,61,56
26,39,61,60,42,62
48,59,66,50,64,60
58,57,57,31,59,60
32,43,70,58,60,57
50,58,69,49,59,59
58,48,72,18,56,53
23,40,71,56,60,56
45,60,74,49,62,59
60,53,70,40,64,56
58,48,68,26,59,59
50,58,62,54,61,57
54,52,64,28,62,51
57,54,73,38,60,64
52,58,72,35,54,49
46,56,59,58,57,61
45,52,76,55,58,59
57,58,54,27,62,59
32,44,65,56,59,52
56,51,72,27,65,48
55,53,64,24,61,44
58,49,69,24,58,55
26,51,69,58,56,66
63,53,57,40,59,56
39,54,67,56,58,67
59,48,68,22,65,58
38,51,72,60,53,57
57,44,64,35,54,69
33,53,68,58,55,57
56,57,69,40,63,42
57,62,62,21,63,54
32,45,54,57,55,59
37,53,69,54,58,64
52,48,63,57,54,69
61,46,65,19,61,45
32,47,60,56,57,57
43,56,66,52,63,62
60,58,62,29,62,55
56,41,80,20,59,48
31,50,84,50,57,56
63,52,81,27,59,51
39,55,72,53,63,46
58,45,90,21,58,51
43,51,59,58,56,57
31,43,50,61,44,58
30,39,75,57,54,73
28,49,69,54,58,51
48,64,61,43,58,42
51,56,67,51,57,63
56,52,75,52,59,67
60,57,56,16,59,56
24,35,62,57,44,72
44,54,66,51,52,79
61,53,56,16,64,58
57,64,59,29,59,58
57,58,54,54,60,49
26,29,60,57,36,75
51,56,68,52,60,50
32,52,66,57,53,58
59,57,62,24,64,57
24,43,60,59,41,66
61,44,62,29,53,69
42,52,79,47,62,62
35,48,62,57,53,56
49,57,58,49,60,56
27,39,62,57,48,71
50,53,67,26,65,53
47,55,53,59,56,61
49,52,82,31,63,53
45,62,67,49,59,60
57,59,60,24,59,57
53,56,64,56,59,64
45,56,53,57,57,62
46,52,66,55,53,65
58,42,56,28,52,68
60,55,58,24,58,57
53,59,71,48,59,52
60,48,70,18,62,58
41,47,71,56,59,64
27,50,61,58,47,44
57,50,62,24,63,57
58,52,70,53,63,63
29,43,77,53,58,72
50,57,64,49,55,58
37,46,73,53,53,60
28,40,54,59,44,66
48,52,66,56,53,62
50,56,72,52,59,59
60,55,59,24,60,58
43,58,61,55,61,61
51,48,64,55,54,67
49,52,67,60,54,76
31,53,48,58,54,63
57,55,60,28,59,57
48,57,66,55,60,66
41,52,76,34,63,55
54,60,62,41,58,47
40,57,58,58,54,56
54,55,80,33,61,47
58,48,71,22,58,55
58,60,61,35,60,56
30,36,56,60,39,61
40,56,66,57,59,59
34,49,74,61,57,64
30,49,73,56,56,56
55,61,58,23,61,59
44,49,73,63,49,59
53,58,57,40,66,55
29,48,71,54,57,61
58,36,84,22,57,64
30,53,67,55,57,64
51,58,67,47,61,57
47,48,81,29,64,41
46,59,69,52,61,50
30,48,64,55,56,57
26,47,65,56,55,60
59,61,61,21,59,56
54,52,66,30,59,60
47,55,79,27,62,48
48,59,65,56,55,53
63,43,54,21,57,49
57,45,82,22,61,59
57,49,87,18,54,74
50,56,74,47,63,48
51,59,68,38,62,50
53,53,69,24,63,43
58,58,59,44,60,57
31,49,77,51,53,72
50,56,66,34,65,45
60,56,73,55,60,62
48,54,66,36,66,50
60,59,55,32,61,56
50,63,62,44,62,49
47,55,70,53,70,39
49,53,67,30,67,38
61,59,61,21,62,59
29,41,67,58,34,66
30,43,65,59,51,61
56,53,78,39,64,54
49,54,68,54,60,56
33,45,69,56,56,70
54,53,72,21,63,50
44,60,70,48,62,59
61,60,64,49,65,46
29,41,55,59,43,63
33,41,61,59,46,63
53,56,70,49,57,61
51,48,89,25,64,41
52,57,68,52,63,51
35,53,50,57,56,61
52,54,75,27,55,52
62,43,68,31,48,64
52,52,75,33,63,51
34,51,65,57,53,65
57,53,65,43,57,63
35,49,68,61,54,61
48,59,59,53,59,53
53,55,63,44,63,52
48,56,57,52,59,66
39,49,70,54,53,60
51,50,62,32,63,51
63,55,30,19,61,46
52,54,68,51,57,69
58,51,69,39,59,65
44,56,66,51,59,58
60,44,62,24,59,50
54,54,73,37,58,56
59,44,82,28,61,58
55,49,70,40,54,68
41,47,54,59,47,62
49,58,70,43,66,59
40,47,68,54,63,61
57,46,64,23,56,69
57,52,69,30,58,69
48,56,76,47,59,56
61,49,52,25,49,64
55,52,60,20,65,57
18,25,57,59,50,72
53,53,75,35,68,51
56,53,67,28,66,45
57,61,68,48,62,52
33,45,72,54,57,59
56,48,70,46,60,72
53,56,71,58,58,67
59,55,59,23,58,58
44,48,64,56,55,61
27,45,72,55,55,60
57,58,61,46,61,57
41,54,60,58,58,54
51,57,64,51,59,55
36,50,71,56,56,64
38,48,56,59,57,60
32,42,65,59,59,52
34,50,69,57,52,66
64,43,44,25,57,62
51,55,62,50,61,51
26,45,55,58,48,64
52,58,67,54,61,47
63,60,56,37,57,54
47,53,71,52,57,62
55,57,68,38,63,53
51,59,59,46,67,45
26,37,60,59,43,66
55,61,64,46,56,57
54,47,70,18,61,65
57,58,66,48,60,44
52,57,64,56,57,54
54,56,68,43,60,51
59,47,77,27,64,59
65,54,71,26,62,51
32,52,61,56,50,57
30,46,75,51,55,62
45,57,62,37,65,38
59,40,57,55,54,65
49,56,65,55,60,63
28,47,66,54,49,58
54,58,57,30,65,41
44,58,65,54,60,55
51,55,75,39,67,40
60,60,60,26,60,57
43,48,88,23,67,46
32,41,76,56,50,60
55,56,64,57,61,63
57,58,69,51,66,41
40,50,66,54,56,57
46,55,67,49,64,59
42,54,66,54,48,64
51,57,55,56,59,64
55,54,68,38,63,50
42,54,66,55,56,72
53,46,91,28,58,52
44,49,78,53,59,63
42,55,55,51,58,61
55,57,71,27,62,46
56,46,77,23,58,66
27,32,32,64,41,51
50,51,69,29,63,50
42,48,71,56,52,61
57,42,78,20,64,52
44,53,63,56,58,62
48,47,90,21,61,42
30,42,52,58,45,67
49,54,74,43,61,58
52,50,81,28,62,44
44,55,72,51,63,64
57,48,72,21,57,64
38,53,70,58,64,70
29,31,49,60,40,70
57,59,58,29,63,59
50,64,65,52,64,48
52,54,69,57,60,55
48,48,70,56,57,57
34,48,44,58,50,68
27,40,67,61,44,60
59,38,57,26,54,73
51,61,60,54,62,59
61,59,58,24,60,61
32,45,54,59,43,67
56,57,62,32,61,57
47,54,71,55,64,66
43,57,68,51,62,60
55,55,76,49,59,37
56,55,58,45,59,60
54,54,80,42,60,60
61,54,73,31,60,49
59,57,61,22,59,58
42,59,72,57,58,58
52,53,69,31,58,59
29,45,62,61,48,56
55,54,61,57,55,64
56,60,57,51,57,55
56,55,72,32,60,47
37,42,50,60,44,64
50,56,64,40,63,52
26,50,76,53,58,59
32,45,80,54,60,54
56,58,66,25,61,57
31,46,58,61,40,61
37,45,69,56,52,60
44,54,60,57,48,67
47,55,70,56,60,57
60,45,75,21,53,65
31,38,56,60,37,63
57,42,58,36,56,70
61,58,60,26,63,54
55,56,60,53,57,54
31,48,66,59,49,62
36,53,73,54,42,58
31,36,58,63,37,56
40,52,58,61,57,68
58,62,56,29,54,60
57,44,77,25,58,62
59,49,72,20,58,64
60,55,58,33,61,58
41,55,75,53,58,68
54,58,63,54,60,58
30,37,55,63,36,56
56,52,72,25,61,49
53,57,62,55,62,62
55,62,56,48,62,47
56,54,67,29,66,43
48,54,67,53,59,53
27,42,65,59,54,67
37,49,73,54,57,65
57,46,75,24,60,75
49,58,71,56,61,68
41,46,77,52,56,67
45,54,66,51,65,45
47,51,45,57,51,74
57,39,66,19,53,57
57,50,56,28,55,63
58,51,62,44,58,66
52,53,75,39,57,58
50,56,76,50,64,51
45,58,72,32,62,45
29,36,57,58,42,67
28,47,76,51,61,58
58,57,61,51,59,57
31,39,64,58,59,52
44,53,72,55,58,70
51,55,61,58,60,73
55,58,59,33,60,58
53,55,67,20,64,56
41,54,66,57,62,48
26,50,61,59,49,63
32,40,65,56,59,54
45,53,65,59,56,63
38,58,71,49,59,54
61,52,63,29,64,59
26,40,70,56,49,73
28,40,58,58,44,62
61,60,60,17,60,58
54,58,65,52,60,60
52,55,72,24,62,53
58,56,61,40,60,61
54,55,68,34,58,52
29,39,55,57,34,69
29,52,67,53,57,45
30,39,57,62,42,57
43,55,70,53,60,66
52,57,65,55,60,63
28,46,81,52,57,62
35,42,53,60,39,64
35,50,68,55,56,64
44,58,75,44,61,52
54,49,83,29,61,51
61,60,59,30,57,58
47,51,69,56,59,68
60,57,61,16,60,59
53,55,78,32,64,44
52,61,66,51,63,45
46,56,72,39,63,38
36,56,55,59,48,64
29,32,60,59,33,68
38,55,58,57,54,57
26,47,73,57,54,70
37,47,67,58,51,63
26,42,67,59,53,60
57,46,56,26,58,62
42,48,53,59,34,67
29,54,70,55,56,55
28,42,54,59,38,75
62,41,59,21,57,63
46,50,85,40,63,64
56,44,74,22,62,53
23,46,65,57,47,50
59,60,61,26,58,56
31,36,64,66,55,57
37,41,68,58,58,54
51,58,69,32,64,52
45,53,68,54,55,69
57,42,55,28,51,67
61,55,61,23,60,50
57,47,72,20,60,59
31,39,51,57,35,67
55,53,64,56,61,58
59,56,71,53,57,63
28,38,53,61,43,58
57,39,55,22,49,67
28,33,59,62,38,59
54,57,51,56,59,66
32,48,68,57,55,69
57,44,76,19,61,57
58,57,65,56,59,56
63,56,58,17,54,54
53,54,69,58,57,66
28,29,52,60,32,64
29,41,69,57,44,63
57,53,61,24,62,58
44,51,68,53,56,63
61,47,53,22,57,48
57,56,58,39,60,54
57,54,71,40,57,51
59,56,59,50,54,59
55,58,58,30,60,55
29,45,44,58,42,63
54,55,69,47,65,57
33,49,57,57,55,61
54,56,62,49,57,63
46,56,64,49,63,51
44,52,53,57,57,61
46,60,65,40,63,40
54,45,83,24,63,50
58,54,59,23,58,59
28,45,69,55,48,61
60,57,55,36,57,56
47,55,71,37,61,41
30,38,59,59,36,60
52,50,68,40,65,37
42,54,66,47,62,66
59,55,62,34,59,56
43,47,75,54,57,61
33,41,60,58,52,59
61,42,57,20,55,44
51,56,63,57,62,57
55,46,72,36,52,72
57,45,80,20,58,58
57,48,63,25,63,48
54,55,61,31,62,56
56,59,61,30,56,48
58,56,59,19,59,50
30,48,69,57,52,59
56,41,60,25,54,68
61,42,50,23,55,58
61,55,59,21,58,53
43,49,64,53,57,55
57,61,59,30,63,56
56,54,60,45,63,57
57,56,59,36,56,54
55,54,61,37,58,56
38,55,75,52,58,57
56,60,57,51,59,57
46,53,58,53,57,55
54,56,54,54,60,61
44,55,75,37,66,40
51,56,75,24,59,52
55,53,64,27,56,62
54,49,61,27,60,56
54,51,65,36,59,66
52,56,70,50,63,56
38,53,68,55,60,50
33,37,51,63,54,70
58,61,60,23,56,62
51,55,79,48,58,59
24,42,55,58,35,66
49,57,60,50,60,63
55,50,61,30,55,70
47,53,74,52,59,49
56,50,60,26,67,51
57,44,75,19,60,47
34,44,76,57,52,67
53,58,60,38,56,60
31,33,58,62,35,56
53,49,80,23,61,45
26,37,61,58,40,65
33,36,51,58,36,60
48,50,76,21,64,57
57,55,60,35,59,57
33,41,43,57,52,67
59,41,64,28,51,60
58,47,58,18,61,54
28,47,67,57,41,67
47,56,67,56,58,66
57,52,62,38,60,61
30,37,73,52,59,61
57,48,71,23,55,62
41,48,78,51,56,52
24,38,58,57,41,67
49,54,73,24,62,46
39,49,69,55,53,59
57,54,68,25,60,70
49,65,60,18,61,63
43,51,62,54,66,54
48,51,72,53,55,64
57,51,61,51,59,61
23,43,76,52,56,66
31,31,54,61,37,58
25,42,65,56,49,64
31,47,66,55,56,60
35,52,70,50,61,59
45,59,62,59,59,58
58,40,62,24,51,60
55,55,68,37,59,53
56,62,57,28,62,57
44,54,63,30,61,36
56,44,61,27,56,55
58,46,79,20,64,62
59,67,56,19,61,60
45,49,76,52,57,66
25,41,63,57,43,67
56,53,68,30,63,40
54,50,84,27,59,49
45,58,65,40,65,39
55,55,59,32,62,34
23,37,67,57,40,66
42,50,62,62,60,59
27,41,55,56,37,72
55,48,64,26,62,53
62,55,54,32,59,58
52,54,62,34,63,55
59,58,57,28,61,59
53,55,70,41,64,50
48,57,59,61,59,62
26,41,66,54,50,59
23,40,55,60,43,58
53,61,70,38,61,57
55,58,67,55,58,54
49,53,65,47,58,52
29,49,70,52,53,65
40,58,75,51,61,65
55,48,75,24,59,59
46,52,66,56,53,65
25,40,69,57,45,63
40,56,60,49,58,59
58,50,49,53,57,64
37,48,75,53,55,61
56,57,65,55,59,67
58,54,68,28,60,44
57,44,57,31,53,65
48,47,77,24,64,37
52,55,76,51,58,63
54,45,73,27,65,47
39,45,59,56,52,60
51,58,69,50,66,56
58,41,66,27,57,53
59,58,62,25,58,59
57,57,69,43,61,61
25,43,63,55,48,57
31,41,73,57,55,60
33,43,59,57,54,63
54,57,69,36,61,54
55,55,43,56,54,65
48,53,63,32,64,47
45,60,67,44,63,52
58,59,59,34,61,56
59,43,65,23,54,57
55,49,73,25,63,44
58,59,71,51,59,64
57,58,59,40,61,58
30,43,60,59,42,54
58,49,74,25,60,44
51,57,76,36,62,50
53,50,78,23,60,46
48,50,79,25,59,42
52,54,74,48,59,60
52,58,57,47,64,53
51,64,64,43,66,43
41,57,75,46,62,63
58,51,68,25,61,48
57,35,52,27,51,68
47,54,63,52,57,64
59,54,56,29,58,53
46,55,73,40,54,45
61,35,54,24,51,75
59,41,58,25,53,68
59,49,69,30,61,51
32,39,62,57,40,68
56,40,71,18,57,61
59,38,58,20,61,55
36,52,64,57,44,59
45,58,61,51,55,66
24,40,64,57,43,68
55,62,30,38,58,49
53,56,63,53,60,66
48,53,67,40,63,61
48,56,64,25,62,45
55,49,67,45,61,48
65,51,69,32,58,46
54,54,62,52,62,55
54,54,75,28,63,49
37,52,51,59,48,62
47,46,80,27,66,49
55,47,77,21,63,51
56,55,57,21,60,61
57,57,60,42,59,56
37,52,50,58,52,63
38,41,54,60,34,60
55,57,59,22,60,53
57,44,73,32,62,58
53,49,86,32,62,72
31,40,65,58,46,60
46,50,72,53,59,57
28,51,66,54,57,63
42,54,66,53,60,59
49,53,70,34,66,42
31,37,61,56,57,48
58,56,59,41,59,57
59,60,55,20,66,55
56,63,63,47,57,40
63,60,60,38,58,50
56,52,62,35,59,54
57,52,57,59,56,59
29,40,75,56,51,64
46,52,77,32,58,58
52,53,71,29,61,56
35,45,65,52,60,50
46,53,66,52,57,56
39,52,65,54,55,52
52,56,64,44,64,55
53,55,71,42,62,49
24,43,65,58,47,65
29,48,65,59,47,61
34,46,61,56,50,62
51,51,80,27,57,50
56,51,65,38,58,63
58,54,61,21,58,57
24,37,64,58,44,64
56,57,56,40,58,58
60,39,74,19,58,43
60,47,81,22,61,58
47,50,71,41,59,51
43,58,62,45,58,48
30,35,73,57,47,62
32,36,55,62,42,49
54,54,62,39,62,50
54,58,70,48,62,62
62,54,57,21,61,57
49,57,68,57,59,52
42,60,64,53,62,53
53,53,61,51,58,46
57,51,70,22,60,55
46,54,58,58,60,59
27,41,63,60,45,59
60,56,59,25,61,55
38,43,73,58,43,58
53,48,72,23,63,58
23,31,63,59,38,66
48,58,65,54,62,51
60,40,73,21,56,58
26,43,55,57,47,65
57,52,62,43,56,57
45,50,55,57,53,70
32,49,64,58,52,63
51,58,67,47,58,54
31,48,63,60,43,58
59,48,68,22,55,56
48,51,72,48,57,62
45,53,59,48,56,53
57,58,61,22,61,55
56,37,77,14,68,35
44,55,69,52,61,54
53,56,72,52,57,64
50,55,68,58,63,61
56,45,83,25,60,48
45,51,74,32,62,41
49,59,59,54,63,56
27,35,64,59,41,66
32,49,73,53,56,70
36,49,66,57,52,67
27,37,53,57,45,66
43,53,74,37,61,56
37,50,64,54,54,64
52,58,60,25,60,52
57,55,58,39,58,61
58,44,67,18,55,58
43,50,77,53,57,62
56,50,77,22,59,60
44,53,72,57,54,64
29,35,65,60,38,62
57,51,64,19,63,55
34,51,63,55,55,64
27,48,66,53,58,48
59,58,60,29,60,56
43,54,71,51,60,70
26,42,72,57,52,65
26,32,53,59,37,68
32,43,62,58,43,59
56,47,74,19,57,57
41,47,61,54,54,63
33,54,64,52,55,64
47,59,61,54,62,59
51,48,87,29,60,66
56,60,58,39,58,59
52,54,64,35,63,46
62,37,72,17,54,42
43,57,66,47,63,53
37,47,59,59,57,61
25,41,62,56,42,68
54,56,60,26,59,57
60,45,54,31,59,53
56,56,77,30,58,37
57,53,60,46,58,53
59,49,78,27,64,56
62,44,55,19,53,52
36,52,68,52,58,54
53,54,63,54,56,65
57,52,69,26,59,46
53,58,65,43,59,58
37,47,74,54,54,66
55,47,70,24,61,60
42,60,62,50,56,44
50,58,70,42,62,57
49,54,71,31,60,53
32,47,76,54,53,57
46,49,81,50,62,55
58,54,81,28,61,53
54,57,76,50,56,63
49,58,63,35,60,58
57,51,58,45,59,56
32,47,73,54,57,43
63,59,42,43,62,68
56,54,58,31,58,56
57,61,32,58,60,58
25,39,71,59,39,62
58,47,68,24,61,52
50,53,74,24,59,50
49,58,62,43,62,58
27,46,59,56,49,65
20,39,61,58,50,63
49,55,69,51,61,63
29,42,62,59,46,63
31,38,55,57,43,63
57,58,55,21,63,58
60,45,61,25,55,52
42,52,75,51,59,57
52,53,66,58,57,69
57,44,64,26,58,59
31,48,65,52,54,51
62,60,60,23,59,58
52,56,68,51,55,57
58,41,62,23,55,57
28,41,57,57,38,66
56,56,59,46,59,56
42,56,65,58,64,58
55,50,89,33,61,63
43,50,50,55,50,70
53,46,56,25,58,63
56,56,62,20,59,55
34,54,70,54,47,62
47,52,81,35,57,59
61,59,62,28,56,56
51,58,62,44,60,62
23,35,60,57,41,69
55,38,68,26,55,71
28,37,61,57,45,67
46,55,68,39,62,51
35,48,63,55,51,68
49,54,72,28,62,49
55,56,57,43,62,56
52,55,64,45,66,57
48,52,73,43,64,43
29,38,60,59,41,62
29,46,68,51,57,62
43,48,71,51,54,52
55,57,60,24,61,34
39,54,67,55,57,70
42,53,64,56,55,61
56,45,70,20,59,62
54,41,83,19,68,52
27,41,67,55,52,58
43,59,64,57,57,59
50,54,75,37,60,56
56,38,74,22,56,54
31,51,79,52,58,55
32,42,61,57,56,51
54,49,62,19,61,56
53,55,69,60,58,68
52,54,60,56,56,60
52,58,60,54,61,56
33,46,32,55,45,73
58,57,58,33,60,55
56,47,74,28,59,55
22,39,57,59,47,66
55,61,55,27,60,57
29,49,78,50,58,60
53,45,84,24,63,43
50,51,66,31,60,58
26,35,62,58,36,65
43,51,63,56,62,62
54,54,69,27,62,52
52,55,69,56,61,66
35,47,69,57,50,59
42,56,59,57,62,58
26,49,68,54,51,61
43,53,58,53,59,71
40,50,61,54,56,67
52,52,72,35,57,54
57,40,70,22,55,56
54,56,33,61,56,72
43,51,66,60,56,60
66,58,60,36,56,54
36,48,72,53,53,64
59,44,63,20,54,65
35,53,68,53,52,53
56,49,86,21,60,55
43,52,70,52,59,53
53,50,79,34,60,59
50,51,82,23,65,34
54,57,60,27,62,54
55,46,75,23,58,66
41,53,63,53,57,61
24,42,59,57,42,59
49,54,62,55,55,62
29,39,74,55,61,52
59,48,60,27,57,58
30,38,53,58,39,61
29,43,52,59,37,58
56,53,65,22,61,49
54,55,60,38,59,59
49,52,76,28,57,52
29,40,57,60,34,64
54,55,61,41,62,57
32,46,61,55,51,71
58,52,63,22,62,48
51,59,60,44,60,55
47,52,65,48,58,55
47,57,69,50,62,51
42,51,65,54,56,59
55,56,57,42,56,56
26,38,57,56,47,64
49,53,81,25,61,41
46,54,67,30,62,51
57,52,64,28,64,51
51,50,92,42,59,60
31,41,77,53,56,53
48,47,88,43,59,57
43,57,67,48,62,64
44,50,63,56,56,66
48,57,60,37,63,51
50,50,81,26,62,42
27,46,63,57,54,66
53,56,78,39,57,53
21,38,68,57,39,58
49,54,64,30,58,49
57,56,58,42,61,55
51,52,82,27,61,50
43,42,46,57,33,74
56,63,62,26,62,60
53,52,73,25,63,38
58,45,80,31,56,72
55,47,83,35,59,52
27,37,35,56,35,77
43,48,90,22,66,29
35,42,62,56,54,57
33,46,67,53,52,71
35,53,64,57,58,61
44,52,60,57,59,60
54,55,62,56,60,61
47,58,62,50,61,45
33,47,61,57,52,64
58,56,62,34,56,52
53,52,75,52,58,62
29,42,61,58,47,64
40,50,62,58,56,61
53,50,80,49,62,51
43,59,69,30,66,53
49,54,64,56,59,71
59,60,60,28,57,59
43,49,74,24,64,39
56,44,66,26,55,70
56,56,61,24,58,59
33,54,62,55,51,65
49,59,67,44,61,52
55,61,59,26,57,57
54,54,60,53,59,57
28,43,65,56,44,65
54,56,58,25,62,63
56,54,65,36,57,58
51,56,52,54,59,65
59,49,58,22,56,50
49,57,64,40,64,45
24,43,78,51,53,55
41,48,60,57,51,69
25,34,80,59,36,65
59,58,62,32,65,57
55,59,58,28,57,59
57,55,59,42,58,54
52,53,60,49,58,51
29,41,59,57,40,58
23,43,61,57,45,59
33,42,59,58,53,60
48,50,70,29,59,58
58,43,77,19,61,48
55,45,80,17,60,60
57,50,55,52,59,57
48,54,64,52,56,52
56,40,73,24,55,56
58,55,63,17,58,56
45,53,69,25,57,52
44,50,77,40,60,54
30,36,61,58,35,59
42,49,75,39,60,56
60,55,58,16,58,56
45,48,80,24,55,49
33,40,54,55,43,66
34,46,47,54,49,73
51,50,79,23,63,46
45,39,80,54,41,69
60,56,60,35,61,50
23,37,61,59,39,55
58,59,56,33,56,51
59,58,55,28,55,56
34,45,60,56,46,69
45,59,65,50,59,52
61,34,80,19,57,44
53,57,58,27,60,52
49,47,83,25,60,40
